Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.96E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.52E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.97E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.53E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.98E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.54E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,3.99E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.55E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.00E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.56E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.01E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.57E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.02E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.58E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.03E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.59E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.04E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.60E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.05E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.61E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.06E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.62E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.66E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.67E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.67E-16
,,,,,,,,,4.07E-02,-3.88E-16,,3.63E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.63E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.08E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.64E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.65E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.65E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.65E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.65E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.65E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.65E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.66E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.66E-02,-4.67E-16
,,,,,,,,,4.09E-02,-3.88E-16,,3.68E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.71E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.73E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.73E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.75E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.77E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.78E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.79E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.79E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.80E-02,-4.67E-16
,,,,,,,,,4.10E-02,-3.88E-16,,3.80E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,3.82E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,3.84E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,3.86E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,3.87E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,3.90E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,3.95E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,4.02E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,4.10E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,4.10E-02,-4.67E-16
,,,,,,,,,4.11E-02,-3.88E-16,,4.11E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.11E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.12E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.14E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.17E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.19E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.22E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.24E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.27E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.31E-02,-4.67E-16
,,,,,,,,,4.12E-02,-3.88E-16,,4.33E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.33E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.34E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.34E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.34E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.35E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.36E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.38E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.39E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.40E-02,-4.67E-16
,,,,,,,,,4.13E-02,-3.88E-16,,4.42E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.44E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.48E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.54E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.54E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.54E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.14E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.55E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.15E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.56E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.16E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.57E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.17E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.58E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.18E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.59E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.19E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.60E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.20E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.61E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.21E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.62E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.22E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.63E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.23E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.64E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.24E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.65E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.25E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.66E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.26E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.67E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.27E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.68E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.28E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.69E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.29E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.70E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.71E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.71E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.72E-02,-4.67E-16
,,,,,,,,,4.30E-02,-3.88E-16,,4.73E-02,-4.67E-16
